SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
1553,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Alcedo_cyanopectus,Indigo-banded Kingfisher,50,0,0,50,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,100,0,0,0,0,0,0,0,Ref_6,1,Christian,0,21.5,Dunning08,1,NA,NA
1554,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Alcedo_argentata,Silvery Kingfisher,50,0,0,50,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,100,0,0,0,0,0,0,0,Ref_6,1,Christian,0,17.84,Dunning08,1,NA,NA
1555,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Alcedo_cristata,Malachite Kingfisher,40,0,30,30,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,60,20,10,10,0,0,0,0,Ref_6,1,Christian,0,15.7,Dunning08,1,NA,NA
1556,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Alcedo_vintsioides,Madagascar Kingfisher,30,0,30,40,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,50,10,30,10,0,0,0,0,Ref_6,1,Christian,0,17.9,Dunning08,1,NA,NA
1559,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Alcedo_leucogaster,White-bellied Kingfisher,50,0,0,50,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,40,20,40,0,0,0,0,0,Ref_6,1,Christian,0,14.5,Dunning08,1,NA,NA
1560,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Alcedo_coerulescens,Small Blue Kingfisher,60,0,0,40,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,90,10,0,0,0,0,0,0,Ref_6,1,Christian,0,27.59,GenAvg,0,NA,NA
1561,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Alcedo_pusilla,Little Kingfisher,60,0,0,40,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,80,20,0,0,0,0,0,0,Ref_6,1,Christian,0,13.3,Dunning08,1,NA,NA
1562,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Ceyx_lepidus,Variable Kingfisher,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,60,30,10,0,0,0,Ref_6,1,Christian,0,21.32,Dunning08,1,NA,NA
1563,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Ceyx_erithaca,Black-backed Kingfisher,80,0,10,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,30,40,30,0,0,0,0,Ref_6,1,Christian,0,17.79,Dunning08,1,NA,NA
1566,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Ceyx_melanurus,Philippine Dwarf-kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,90,10,0,0,0,0,Ref_6,1,Christian,0,22.8,Dunning08,1,NA,NA
1567,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Ceyx_fallax,Sulawesi Kingfisher,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,100,0,0,0,0,0,Ref_6,1,Christian,0,18,Dunning08,1,NA,NA
1568,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Ceyx_madagascariensis,Madagascar Pygmy-kingfisher,20,0,80,0,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,0,10,90,0,0,0,0,0,Ref_6,1,Christian,0,17.7,Dunning08,1,NA,NA
1569,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Ceyx_pictus,African Pygmy-kingfisher,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,20,20,60,0,0,0,0,Ref_6,1,Christian,0,12.72,Dunning08,1,NA,NA
1570,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Ceyx_lecontei,African Dwarf-kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,60,40,0,0,0,0,Ref_6,1,Christian,0,9.5,Dunning08,1,NA,NA
1572,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Lacedo_pulchella,Banded Kingfisher,80,0,10,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,10,0,60,10,20,0,0,0,Ref_6,1,Christian,0,47.27,Dunning08,1,NA,NA
1573,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Dacelo_novaeguineae,Laughing Kookaburra,70,0,20,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,10,10,70,10,0,0,0,0,Ref_6,1,Other,0,333.8,Dunning08,1,NA,NA
1574,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Dacelo_leachii,Blue-winged Kookaburra,50,10,20,20,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,10,10,60,20,0,0,0,0,Ref_6,1,Other,0,307.98,Dunning08,1,NA,NA
1575,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Dacelo_tyro,Spangled Kookaburra,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,20,50,30,0,0,0,Ref_6,1,Christian,0,145.9,Dunning08,1,NA,NA
1576,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Dacelo_gaudichaud,Rufous-bellied Kookaburra,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,10,10,60,20,0,0,Ref_6,1,Christian,0,143,Dunning08,1,NA,NA
1577,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Clytoceyx_rex,Shovel-billed Kookaburra,50,10,40,0,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,0,0,100,0,0,0,0,0,Ref_6,1,Christian,0,242,Dunning08,1,NA,NA
1578,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Cittura_cyanotis,Lilac-cheeked Kingfisher,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,100,0,0,0,0,0,Ref_6,1,Christian,0,147.02,PrimScale,1,MarceloR,NA
1579,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Pelargopsis_amauroptera,Brown-winged Kingfisher,50,0,0,50,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,50,20,30,0,0,0,0,0,Ref_6,1,Other,0,162,Dunning08,1,NA,NA
1580,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Pelargopsis_capensis,Stork-billed Kingfisher,40,10,10,40,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,70,0,30,0,0,0,0,0,Ref_6,1,Christian,0,178.68,Dunning08,1,NA,NA
1581,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Pelargopsis_melanorhyncha,Black-billed Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,90,10,0,0,0,0,0,0,Ref_6,1,Other,0,193.26,Dunning08,1,NA,NA
1582,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_coromanda,Ruddy Kingfisher,50,0,30,20,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,40,10,50,0,0,0,0,0,Ref_6,1,Other,0,77.5,Dunning08,1,NA,NA
1583,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_badia,Chocolate-backed Kingfisher,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,60,20,20,0,0,0,Ref_6,1,Christian,0,57.9,Dunning08,1,NA,NA
1584,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_smyrnensis,White-throated Kingfisher,30,0,30,40,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,40,20,40,0,0,0,0,0,Ref_6,1,Other,0,91.4,Dunning08,1,NA,NA
1585,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_pileata,Black-capped Kingfisher,60,0,10,30,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,20,20,40,20,0,0,0,0,Ref_6,1,Other,0,83.99,Dunning08,1,NA,NA
1586,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_cyanoventris,Javan Kingfisher,60,0,20,20,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,10,10,80,0,0,0,0,0,Ref_6,1,Christian,0,93,Dunning08,1,NA,NA
1587,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_leucocephala,Grey-headed Kingfisher,80,0,10,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,10,70,10,10,0,0,0,Ref_6,1,Christian,0,41.8,Dunning08,1,NA,NA
1588,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_senegalensis,Woodland Kingfisher,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,10,60,10,20,0,0,0,Ref_6,1,Christian,0,73.44,Dunning08,1,NA,NA
1589,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_senegaloides,Mangrove Kingfisher,50,0,20,30,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,40,20,40,0,0,0,0,0,Ref_6,1,Other,0,61.8,Dunning08,1,NA,NA
1590,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_malimbica,Blue-breasted Kingfisher,70,10,10,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,80,10,10,0,0,0,Ref_6,1,Christian,0,91.8,Dunning08,1,NA,NA
1591,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_albiventris,Brown-hooded Kingfisher,70,10,20,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,10,0,70,10,10,0,0,0,Ref_6,1,Christian,0,65.1,Dunning08,1,NA,NA
1592,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Halcyon_chelicuti,Striped Kingfisher,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,80,10,10,0,0,0,Ref_6,1,Christian,0,43.24,Dunning08,1,NA,NA
1594,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_nigrocyaneus,Blue-black Kingfisher,40,0,30,30,0,0,0,0,0,0,VertFishScav,Ref_6,B,Hamish,30,20,20,20,10,0,0,0,Ref_6,1,Other,0,54.2,Dunning08,1,NA,NA
1595,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_winchelli,Rufous-lored Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,70,10,10,10,0,0,Ref_6,1,Christian,0,67.39,Dunning08,1,NA,NA
1596,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_diops,Blue-and-white Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,100,0,0,0,0,0,Ref_6,1,Christian,0,47.37,Dunning08,1,NA,NA
1597,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_lazuli,Lazuli Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,90,10,0,0,0,0,Ref_6,1,Christian,0,65.45,GenAvg,0,NA,NA
1598,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_macleayii,Forest Kingfisher,80,0,10,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,10,60,10,10,0,10,0,Ref_6,1,Christian,0,37.3,Dunning08,1,NA,NA
1599,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_albonotatus,New Britain Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,50,20,20,10,0,0,Ref_6,1,Other,0,32,Dunning08,1,NA,NA
1600,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_leucopygius,Ultramarine Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,60,30,10,0,0,0,Ref_6,1,Christian,0,47.92,Dunning08,1,NA,NA
1601,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_farquhari,Chestnut-bellied Kingfisher,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,40,20,20,20,0,0,Ref_6,1,Christian,0,38.8,Dunning08,1,NA,NA
1602,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_pyrrhopygius,Red-backed Kingfisher,40,20,20,20,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,20,0,70,10,0,0,0,0,Ref_6,1,Christian,0,51.7,Dunning08,1,NA,NA
1604,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_cinnamominus,Micronesian Kingfisher,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,70,10,20,0,0,0,Ref_6,1,Christian,0,62.2,Dunning08,1,NA,NA
1605,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_funebris,Sombre Kingfisher,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,100,0,0,0,0,0,Ref_6,1,Christian,0,105.79,PrimScale,1,MarceloR,NA
1606,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_chloris,Collared Kingfisher,80,0,10,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,10,30,40,20,0,0,0,0,Ref_6,1,Other,0,66.09,Dunning08,1,NA,NA
1607,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_enigma,Talaud Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,10,60,20,10,0,0,0,Ref_6,1,Christian,0,65.45,GenAvg,0,NA,NA
1608,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_saurophaga,Beach Kingfisher,50,0,20,30,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,10,30,60,0,0,0,0,0,Ref_6,1,Christian,0,126,Dunning08,1,NA,NA
1609,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_australasia,Cinnamon-banded Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,10,80,0,10,0,0,0,Ref_6,1,Christian,0,65.45,GenAvg,0,NA,NA
1610,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_sanctus,Sacred Kingfisher,70,10,10,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,40,30,20,0,10,0,Ref_6,1,Christian,0,52.96,Dunning08,1,NA,NA
1611,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_veneratus,Tahiti Kingfisher,40,0,30,30,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,10,0,50,10,20,10,0,0,Ref_6,1,Christian,0,65.45,GenAvg,0,NA,NA
1613,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_tutus,Chattering Kingfisher,70,0,20,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,20,20,20,20,10,10,0,Ref_6,1,Other,0,42.32,Dunning08,1,NA,NA
1614,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_godeffroyi,Marquesan Kingfisher,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,20,30,30,20,0,0,0,Ref_6,1,Other,0,63.35,PrimScale,1,MarceloR,NA
1615,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Todiramphus_gambieri,Tuamotu Kingfisher,70,0,20,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,10,90,0,0,0,0,0,Ref_6,1,Christian,0,34.98,PrimScale,1,MarceloR,NA
1616,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Caridonax_fulgidus,White-rumped Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,80,20,0,0,0,0,Ref_6,1,Christian,0,171.81,PrimScale,1,MarceloR,NA
1617,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Melidora_macrorrhina,Hook-billed Kingfisher,60,0,40,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,90,10,0,0,0,0,Ref_6,1,Christian,0,97,Dunning08,1,NA,NA
1618,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Actenoides_bougainvillei,Moustached Kingfisher,50,0,50,0,0,0,0,0,0,0,Omnivore,Ref_6,C,Hamish,0,0,70,10,20,0,0,0,Ref_6,1,Christian,0,188,Dunning08,1,NA,NA
1619,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Actenoides_concretus,Rufous-collared Kingfisher,60,0,20,20,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,20,80,0,0,0,0,0,Ref_6,1,Christian,0,73.47,Dunning08,1,NA,NA
1620,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Actenoides_lindsayi,Spotted Kingfisher,80,0,0,0,20,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,80,20,0,0,0,0,Ref_6,1,Christian,0,92.84,Dunning08,1,NA,NA
1621,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Actenoides_hombroni,Blue-capped Kingfisher,70,0,20,10,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,10,70,20,0,0,0,0,Ref_6,1,Christian,0,117,Dunning08,1,NA,NA
1622,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Actenoides_monachus,Green-backed Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,80,20,0,0,0,0,Ref_6,1,Christian,0,106,GenAvg,0,NA,NA
1623,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Actenoides_princeps,Scaly Kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,B,Hamish,0,0,70,20,10,0,0,0,Ref_6,1,Christian,0,105,PrimScale,1,MarceloR,NA
1624,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Syma_torotoro,Yellow-billed Kingfisher,70,0,30,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,70,0,20,0,10,0,Ref_6,1,Christian,0,37.7,Dunning08,1,NA,NA
1625,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Syma_megarhyncha,Mountain Kingfisher,70,0,30,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,70,0,20,0,10,0,Ref_6,1,Christian,0,40,GenAvg,0,NA,NA
1627,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Tanysiptera_hydrocharis,Little Paradise-kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,70,20,10,0,0,0,Ref_6,1,Christian,0,50.15,GenAvg,0,NA,NA
1628,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Tanysiptera_galatea,Common Paradise-kingfisher,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,90,10,0,0,0,0,Ref_6,1,Christian,0,50,Dunning08,1,NA,NA
1629,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Tanysiptera_ellioti,Kofiau Paradise-kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,C,Hamish,0,0,90,10,0,0,0,0,Ref_6,1,Christian,0,50.15,GenAvg,0,NA,NA
1630,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Tanysiptera_riedelii,Biak Paradise-kingfisher,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_6,D1,Hamish,0,0,90,10,0,0,0,0,Ref_6,1,Christian,0,65,PrimScale,1,NA,NA
1631,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Tanysiptera_carolinae,Numfor Paradise-kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,100,0,0,0,0,0,Ref_6,1,Christian,0,50.15,GenAvg,0,NA,NA
1632,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Tanysiptera_nympha,Red-breasted Paradise-kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,50,40,10,0,0,0,Ref_6,1,Christian,0,57,Dunning08,1,NA,NA
1633,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Tanysiptera_danae,Brown-headed Paradise-kingfisher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,60,20,20,0,0,0,Ref_6,1,Christian,0,43.48,Dunning08,1,NA,NA
1634,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Tanysiptera_sylvia,Buff-breasted Paradise-kingfisher,70,0,30,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,80,20,0,0,0,0,Ref_6,1,Christian,0,49.6,Dunning08,1,NA,NA
1639,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Megaceryle_maxima,Giant Kingfisher,30,0,10,60,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,80,10,10,0,0,0,0,0,Ref_6,1,Christian,0,325,Dunning08,1,NA,NA
1640,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Megaceryle_lugubris,Crested Kingfisher,50,0,0,50,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,80,20,0,0,0,0,0,0,Ref_6,1,Christian,0,270.99,Dunning08,1,NA,NA
1641,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Megaceryle_alcyon,Belted Kingfisher,10,10,10,70,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,40,40,10,10,0,0,0,0,Ref_6,1,Christian,0,148,Dunning08,1,NA,NA
1642,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Megaceryle_torquata,Ringed Kingfisher,20,0,20,60,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,90,0,10,0,0,0,0,0,Ref_6,1,Christian,0,317,Dunning08,1,NA,NA
1643,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Ceryle_rudis,Pied Kingfisher,20,0,0,80,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,70,10,20,0,0,0,0,0,Ref_6,1,Christian,0,84.37,Dunning08,1,NA,NA
1644,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Chloroceryle_amazona,Amazon Kingfisher,50,0,0,50,0,0,0,0,0,0,Omnivore,Ref_6,A,Hamish,100,0,0,0,0,0,0,0,Ref_6,1,Christian,0,126.38,Dunning08,1,NA,NA
1645,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Chloroceryle_americana,Green Kingfisher,40,0,0,60,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,70,10,10,10,0,0,0,0,Ref_6,1,Christian,0,33.73,Dunning08,1,NA,NA
1646,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Chloroceryle_inda,Green-and-rufous Kingfisher,40,0,0,60,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,90,10,0,0,0,0,0,0,Ref_6,1,Christian,0,52.1,Dunning08,1,NA,NA
1647,Nonpasseriformes,Coraciiformes,Alcedinidae,Kingfishers,85,BL3,Chloroceryle_aenea,American Pygmy Kingfisher,20,0,0,80,0,0,0,0,0,0,VertFishScav,Ref_6,A,Hamish,90,10,0,0,0,0,0,0,Ref_6,1,Christian,0,13.75,Dunning08,1,NA,NA
1649,Nonpasseriformes,Coraciiformes,Meropidae,Bee-eaters,88,BL3,Nyctyornis_amictus,Red-bearded Bee-eater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,0,0,30,50,20,0,Ref_6,1,Christian,0,71.89,Dunning08,1,NA,NA
1650,Nonpasseriformes,Coraciiformes,Meropidae,Bee-eaters,88,BL3,Nyctyornis_athertoni,Blue-bearded Bee-eater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,0,0,60,40,0,0,Ref_6,1,Christian,0,84.23,Dunning08,1,NA,NA
1655,Nonpasseriformes,Coraciiformes,Meropidae,Bee-eaters,88,BL3,Meropogon_forsteni,Purple-bearded Bee-eater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,0,0,30,30,40,0,Ref_6,1,Other,0,55,PrimScale,1,MarceloR,NA
1656,Nonpasseriformes,Coraciiformes,Meropidae,Bee-eaters,88,BL3,Merops_gularis,Black Bee-eater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,0,40,50,0,10,0,Ref_6,1,Christian,0,27.3,Dunning08,1,NA,NA
1657,Nonpasseriformes,Coraciiformes,Meropidae,Bee-eaters,88,BL3,Merops_muelleri,Blue-headed Bee-eater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,0,60,30,0,10,0,Ref_6,1,Christian,0,22.5,Dunning08,1,NA,NA
1658,Nonpasseriformes,Coraciiformes,Meropidae,Bee-eaters,88,BL3,Merops_bulocki,Red-throated Bee-eater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,0,20,80,0,0,0,Ref_6,1,Christian,0,23.1,Dunning08,1,NA,NA
