study,TITLE,AUTHORS,YEAR,JOURNAL,health,condition,toxtype,ptype,stress2,SAMPLE_SIZE,EFFECT_DIRECTION,pval,r,yi,vi,rlower,rupper,yir,ott_id,host.species,host.class,aqterr,parasite2,close,nonclose,vector,intermediate,routes,mroute,mlat,mlon,udiff_1000,udiff_10000,uchange_1000,uchange_10000,umean_1000,umean_10000,COUNTRY,HFPm,gdpbill,compdist
6832,The role of capybaras as carriers of leptospires in periurban and rural areas in the western Amazon,de Albuquerque et al.,2017,Acta Tropica,parasites,NA,NA,Prevalence,NA,44,1,0.33,0.118263957,0.118819992,0.024390244,-0.185115877,0.40106291,0.118263957,744018,Hydrochoerus_hydrochaeris,mammals,terrestrial,Microparasite,1,1,0,0,2,multiple,-10.001958,-67.891875,-1.464708281,-1.390922818,0.733333333,0.576666667,3.227076446,3.938976662,Brazil,5.15,1700,15877
6832,The role of capybaras as carriers of leptospires in periurban and rural areas in the western Amazon,de Albuquerque et al.,2017,Acta Tropica,parasites,NA,NA,Prevalence,NA,44,-1,0.533,-0.162837063,-0.164299661,0.024390244,-0.438518097,0.140852561,-0.162837063,744018,Hydrochoerus_hydrochaeris,mammals,terrestrial,Microparasite,1,1,0,0,2,multiple,-10.001958,-67.891875,-1.464708281,-1.390922818,0.733333333,0.576666667,3.227076446,3.938976662,Brazil,5.15,1700,15877
6869,Thyroid lesions and dioxin accumulation in the livers of jungle crows (Corvus macrorhynchos) in urban and suburban Tokyo,Kobayashi et al.,2005,Archives of Environmental Contamination and Toxicology,toxicants,NA,nonmetal,NA,NA,83,-1,0.29,-0.178897613,-0.180843621,0.0125,-0.379926935,0.038268316,-0.178897613,549510,Corvus_macrorhynchos,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Japan,18.3,5000,NA
6879,Time-delayed influence of urban landscape change on the susceptibility of koalas to chlamydiosis,McAlpine et al.,2017,Landscape Ecol,condition,Qualitative,NA,NA,NA,9078,-1,NA,-0.039746675,-0.039767625,1.10193e-4,-0.06026878,-0.019190983000000002,-0.039746675,327624,Phascolarctos_cinereus,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,-27.0758595,152.9860665,0,0,0,0,NA,NA,Australia,3.35,926,106795
6879,Time-delayed influence of urban landscape change on the susceptibility of koalas to chlamydiosis,McAlpine et al.,2017,Landscape Ecol,parasites,NA,NA,Prevalence,NA,9078,-1,NA,-0.189515211,-0.191834272,1.10193e-4,-0.209270734,-0.169605048,-0.189515211,327624,Phascolarctos_cinereus,mammals,terrestrial,Microparasite,1,1,1,0,3,multiple,-27.0758595,152.9860665,0,0,0,0,NA,NA,Australia,3.35,926,106795
6908,"Toxoplasma gondii in feral American minks at the Maullín river, Chile",Sepulveda et al.,2011,Veterinary Parasitology,parasites,NA,NA,Seroprevalence,NA,34,-1,1e-4,-0.588919499,-0.676010221,0.032258065,-0.773117093,-0.313110501,-0.588919499,310482,Neovison_vison,mammals,terrestrial,Microparasite,1,1,0,1,3,multiple,-41.3668775,-73.137651,0,0,0,0,NA,NA,Chile,4.45,172,23712
6931,Trichomoniasis in Cooper's hawks from Arizona,Boal et al.,1998,Journal of Wildlife Diseases,parasites,NA,NA,Prevalence,NA,89,-1,1,0,0,0.011627907,-0.208256734,0.208256734,0,764598,Accipiter_cooperii,birds,terrestrial,Microparasite,1,1,0,1,3,multiple,32.5083335,-110.483333,0,0,0,0,NA,NA,United States of America,7.02,6900,109373
6931,Trichomoniasis in Cooper's hawks from Arizona,Boal et al.,1998,Journal of Wildlife Diseases,parasites,NA,NA,Prevalence,NA,223,-1,NA,-0.70995484,-0.887092802,0.004545455,-0.769554171,-0.638093992,-0.70995484,764598,Accipiter_cooperii,birds,terrestrial,Microparasite,1,1,0,1,3,multiple,32.5083335,-110.483333,0,0,0,0,NA,NA,United States of America,7.02,6900,109373
6947,Underlying physiological control of reproduction in urban and forest-dwelling european blackbirds turdus merula,Partecke et al.,2005,Journal of Avian Biology,condition,Qualitative,NA,NA,NA,61,-1,0.005,-0.352420595,-0.36820494,0.017241379,-0.554987924,-0.110397262,-0.352420595,568572,Turdus_merula,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,48.0147835,11.31719,2.092913632,-1.494994032,-3.666666667,0.699999932,19.84842451,20.87461872,Germany,18.81,3400,70838
6947,Underlying physiological control of reproduction in urban and forest-dwelling european blackbirds turdus merula,Partecke et al.,2005,Journal of Avian Biology,condition,Qualitative,NA,NA,NA,103,-1,0.005,-0.278598541,-0.286162038,0.01,-0.447970564,-0.089922088,-0.278598541,568572,Turdus_merula,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,48.0147835,11.31719,2.092913632,-1.494994032,-3.666666667,0.699999932,19.84842451,20.87461872,Germany,18.81,3400,70838
6965,"Urban environment shortens telomere length in nestling great tits, Parus major",Salmon et al.,2016,Biology Letters,condition,Adjusted,NA,NA,NA,156,-1,0.005,-0.5610942,-0.634428726,0.006535948,-0.660038824,-0.443014363,-0.5610942,515143,Parus_major,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,55.6333335,13.275,-0.088399991,-3.183180664,0,-0.099683545,3.079604078,2.76069585,Sweden,6.46,219.7,55381
6965,"Urban environment shortens telomere length in nestling great tits, Parus major",Salmon et al.,2016,Biology Letters,stress,NA,NA,NA,other,156,-1,0.033,-0.172038427,-0.173766507,0.006535948,-0.320514316,-0.015311613,-0.172038427,515143,Parus_major,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,55.6333335,13.275,-0.088399991,-3.183180664,0,-0.099683545,3.079604078,2.76069585,Sweden,6.46,219.7,55381
7015,Variation in stress and innate immunity in the tree lizard (Urosaurus ornatus) across an urban–rural gradient,French et al.,2008,Journal of Comparative Physiology B,stress,NA,NA,NA,GC/NL,26,1,NA,0.844251308,1.23579246,0.043478261,0.678922087,0.928095309,0.844251308,427345,Urosaurus_ornatus,herpetofauna,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.563833,-111.8590835,0,0,0,0,NA,NA,United States of America,6.86,14400,37692
7015,Variation in stress and innate immunity in the tree lizard (Urosaurus ornatus) across an urban–rural gradient,French et al.,2008,Journal of Comparative Physiology B,stress,NA,NA,NA,GC/NL,26,-1,NA,-0.763516096,-1.004592365,0.043478261,-0.888187175,-0.534133983,-0.763516096,427345,Urosaurus_ornatus,herpetofauna,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.563833,-111.8590835,0,0,0,0,NA,NA,United States of America,6.86,14400,37692
7015,Variation in stress and innate immunity in the tree lizard (Urosaurus ornatus) across an urban–rural gradient,French et al.,2008,Journal of Comparative Physiology B,parasites,NA,NA,Prevalence,NA,26,-1,1,-0.258307004,-0.264293522,0.043478261,-0.586932945,0.143392138,-0.258307004,427345,Urosaurus_ornatus,herpetofauna,terrestrial,Microparasite,0,0,1,0,1,single,33.563833,-111.8590835,0,0,0,0,NA,NA,United States of America,6.86,14400,37692
7015,Variation in stress and innate immunity in the tree lizard (Urosaurus ornatus) across an urban–rural gradient,French et al.,2008,Journal of Comparative Physiology B,condition,Raw,NA,NA,NA,14,1,NA,0.663197005,0.79849938,0.090909091,0.204618348,0.883049992,0.663197005,427345,Urosaurus_ornatus,herpetofauna,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.563833,-111.8590835,0,0,0,0,NA,NA,United States of America,6.86,14400,37692
7015,Variation in stress and innate immunity in the tree lizard (Urosaurus ornatus) across an urban–rural gradient,French et al.,2008,Journal of Comparative Physiology B,stress,NA,NA,NA,GC/NL,26,1,NA,0.850318416,1.257301379,0.043478261,0.690348172,0.931018482,0.850318416,427345,Urosaurus_ornatus,herpetofauna,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.563833,-111.8590835,0,0,0,0,NA,NA,United States of America,6.86,14400,37692
7015,Variation in stress and innate immunity in the tree lizard (Urosaurus ornatus) across an urban–rural gradient,French et al.,2008,Journal of Comparative Physiology B,stress,NA,NA,NA,other,26,1,NA,0.892671607,1.434925716,0.043478261,0.772397945,0.951140138,0.892671607,427345,Urosaurus_ornatus,herpetofauna,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.563833,-111.8590835,0,0,0,0,NA,NA,United States of America,6.86,14400,37692
7015,Variation in stress and innate immunity in the tree lizard (Urosaurus ornatus) across an urban–rural gradient,French et al.,2008,Journal of Comparative Physiology B,condition,Raw,NA,NA,NA,12,1,NA,0.477392396,0.519601507,0.111111111,-0.132928466,0.825206905,0.477392396,427345,Urosaurus_ornatus,herpetofauna,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.563833,-111.8590835,0,0,0,0,NA,NA,United States of America,6.86,14400,37692
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.222897593,-0.226703129,0.04,-0.550219404,0.163800663,-0.222897593,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,-1,NA,-0.281399937,-0.289201749,0.076923077,-0.681975514,0.249045048,-0.281399937,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.02798903,-0.027996343,0.04,-0.396921283,0.348729351,-0.02798903,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,-1,NA,-0.023543472,-0.023547824,0.076923077,-0.513258752,0.477737351,-0.023543472,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,1,NA,0.13621834,0.137070377,0.076923077,-0.385518823,0.591952572,0.13621834,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.401779386,-0.425769047,0.04,-0.673849848,-0.033763411,-0.401779386,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.334879541,-0.348314085,0.04,-0.629330536,0.043650956,-0.334879541,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.180914606,-0.182928081,0.04,-0.518964024,0.206071106,-0.180914606,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,1,NA,0.212157809,0.21542978,0.076923077,-0.316872266,0.640502887,0.212157809,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.395105278,-0.417835365,0.04,-0.669495454,-0.025836816,-0.395105278,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,-1,NA,-0.184953053,-0.18710636,0.076923077,-0.623494982,0.342118455,-0.184953053,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,1,NA,0.185712191,0.1878925,0.076923077,-0.341424141,0.623975278,0.185712191,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,1,NA,0.46033919,0.497741598,0.076923077,-0.045822493,0.778415802,0.46033919,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,-1,NA,-0.978721004,-2.266242746,0.076923077,-0.99277458,-0.93818092,-0.978721004,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,-1,NA,-0.362536208,-0.379802811,0.076923077,-0.727501433,0.162344177,-0.362536208,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,-1,NA,-0.270165574,-0.277042425,0.076923077,-0.675417318,0.260415217,-0.270165574,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.375342554,-0.394627348,0.04,-0.656490093,-0.002634545,-0.375342554,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.407514864,-0.432627567,0.04,-0.677576812,-0.04061242,-0.407514864,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.299361365,-0.308817955,0.04,-0.604882141,0.082983569,-0.299361365,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.07206216,-0.072187289,0.04,-0.433484963,0.30933105,-0.07206216,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,-1,NA,-0.753287203,-0.980511407,0.076923077,-0.90941082,-0.411084201,-0.753287203,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,28,-1,NA,-0.276085479,-0.283439565,0.04,-0.588541928,0.108128842,-0.276085479,821964,Vulpes_vulpes,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
851,Concentrations of Trace Elements in Tissues of Red Fox (Vulpes vulpes) and Stone Marten (Martes foina) from Suburban and Rural Areas in Croatia,Bilandzic et al.,2010,Bull Environ Contam Toxicol,toxicants,NA,metal,NA,NA,16,1,NA,0.00339998,0.003399993,0.076923077,-0.493136476,0.498265539,0.00339998,348047,Martes_foina,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,45.939469,15.968031,6.691666667,5.670195361,-2.566666667,-2.136435328,13.59382861,10.24981981,Croatia,13.91,62.7,42058
